X_ijt[aceite vegetal,9,5]=+=2.0
X_ijt[aceite vegetal,9,6]=+=2.0
X_ijt[aceite vegetal,9,7]=+=2.0
X_ijt[aceite vegetal,9,8]=+=1.0
X_ijt[aceite vegetal,9,9]=+=1.0
X_ijt[aceite vegetal,9,10]=+=1.0
X_ijt[aceite vegetal,9,11]=+=1.0
X_ijt[aceite vegetal,9,12]=+=1.0
X_ijt[aceite vegetal,9,13]=+=4.0
X_ijt[aceite vegetal,9,14]=+=1.0
X_ijt[aceite vegetal,10,0]=+=4.0
X_ijt[aceite vegetal,10,1]=+=5.0
X_ijt[aceite vegetal,10,2]=+=4.0
X_ijt[aceite vegetal,10,3]=+=2.0
X_ijt[aceite vegetal,10,4]=+=4.0
X_ijt[aceite vegetal,10,5]=+=4.0
X_ijt[aceite vegetal,10,6]=+=3.0
X_ijt[aceite vegetal,10,7]=+=3.0
X_ijt[aceite vegetal,10,8]=+=4.0
X_ijt[aceite vegetal,10,9]=+=4.0
X_ijt[aceite vegetal,10,10]=+=2.0
X_ijt[aceite vegetal,10,11]=+=3.0
X_ijt[aceite vegetal,10,12]=+=5.0
X_ijt[aceite vegetal,10,13]=+=3.0
X_ijt[aceite vegetal,10,14]=+=3.0
X_ijt[aceite vegetal,11,0]=+=5.0
X_ijt[aceite vegetal,11,1]=+=1.0
X_ijt[aceite vegetal,11,2]=+=1.0
X_ijt[aceite vegetal,11,3]=+=1.0
X_ijt[aceite vegetal,11,4]=+=1.0
X_ijt[aceite vegetal,11,5]=+=2.0
X_ijt[aceite vegetal,11,6]=+=2.0
X_ijt[aceite vegetal,11,7]=+=2.0
X_ijt[aceite vegetal,11,8]=+=1.0
X_ijt[aceite vegetal,11,9]=+=2.0
X_ijt[aceite vegetal,11,10]=+=1.0
X_ijt[aceite vegetal,11,11]=+=1.0
X_ijt[aceite vegetal,11,12]=+=1.0
X_ijt[aceite vegetal,11,13]=+=1.0
X_ijt[aceite vegetal,11,14]=+=2.0
X_ijt[aceite vegetal,12,0]=+=3.0
X_ijt[aceite vegetal,12,1]=+=3.0
X_ijt[aceite vegetal,12,2]=+=3.0
X_ijt[aceite vegetal,12,3]=+=3.0
X_ijt[aceite vegetal,12,4]=+=3.0
X_ijt[aceite vegetal,12,5]=+=2.0
X_ijt[aceite vegetal,12,6]=+=3.0
X_ijt[aceite vegetal,12,7]=+=3.0
X_ijt[aceite vegetal,12,8]=+=4.0
X_ijt[aceite vegetal,12,9]=+=3.0
X_ijt[aceite vegetal,12,10]=+=3.0
X_ijt[aceite vegetal,12,11]=+=3.0
X_ijt[aceite vegetal,12,12]=+=3.0
X_ijt[aceite vegetal,12,13]=+=3.0
X_ijt[aceite vegetal,12,14]=+=3.0
X_ijt[aceite vegetal,13,0]=+=2.0
X_ijt[aceite vegetal,13,1]=+=1.0
X_ijt[aceite vegetal,13,2]=+=1.0
X_ijt[aceite vegetal,13,3]=+=2.0
X_ijt[aceite vegetal,13,4]=+=3.0
X_ijt[aceite vegetal,13,5]=+=2.0
X_ijt[aceite vegetal,13,6]=+=2.0
X_ijt[aceite vegetal,13,7]=+=2.0
X_ijt[aceite vegetal,13,8]=+=2.0
X_ijt[aceite vegetal,13,9]=+=2.0
X_ijt[aceite vegetal,13,10]=+=2.0
X_ijt[aceite vegetal,13,11]=+=2.0
X_ijt[aceite vegetal,13,12]=+=2.0
X_ijt[aceite vegetal,13,13]=+=2.0
X_ijt[aceite vegetal,13,14]=+=3.0
X_ijt[aceite vegetal,14,0]=+=1.0
X_ijt[aceite vegetal,14,1]=+=1.0
X_ijt[aceite vegetal,14,2]=+=1.0
X_ijt[aceite vegetal,14,3]=+=1.0
X_ijt[aceite vegetal,14,4]=+=1.0
X_ijt[aceite vegetal,14,5]=+=1.0
X_ijt[aceite vegetal,14,6]=+=1.0
X_ijt[aceite vegetal,14,7]=+=2.0
X_ijt[aceite vegetal,14,8]=+=1.0
X_ijt[aceite vegetal,14,9]=+=1.0
X_ijt[aceite vegetal,14,10]=+=1.0
X_ijt[aceite vegetal,14,11]=+=1.0
X_ijt[aceite vegetal,14,12]=+=3.0
X_ijt[aceite vegetal,14,13]=+=1.0
X_ijt[aceite vegetal,14,14]=+=1.0
X_ijt[aceite vegetal,15,0]=+=2.0
X_ijt[aceite vegetal,15,1]=+=2.0
X_ijt[aceite vegetal,15,2]=+=3.0
X_ijt[aceite vegetal,15,3]=+=2.0
X_ijt[aceite vegetal,15,4]=+=2.0
X_ijt[aceite vegetal,15,5]=+=2.0
X_ijt[aceite vegetal,15,6]=+=4.0
X_ijt[aceite vegetal,15,7]=+=2.0
X_ijt[aceite vegetal,15,8]=+=3.0
X_ijt[aceite vegetal,15,9]=+=2.0
X_ijt[aceite vegetal,15,10]=+=2.0
X_ijt[aceite vegetal,15,11]=+=3.0
X_ijt[aceite vegetal,15,12]=+=2.0
X_ijt[aceite vegetal,15,13]=+=4.0
X_ijt[aceite vegetal,15,14]=+=2.0
X_ijt[aceite vegetal,16,0]=+=1.0
X_ijt[aceite vegetal,16,1]=+=1.0
X_ijt[aceite vegetal,16,2]=+=1.0
X_ijt[aceite vegetal,16,3]=+=1.0
X_ijt[aceite vegetal,16,4]=+=1.0
X_ijt[aceite vegetal,16,5]=+=1.0
X_ijt[aceite vegetal,16,6]=+=1.0
X_ijt[aceite vegetal,16,7]=+=1.0
X_ijt[aceite vegetal,16,8]=+=1.0
X_ijt[aceite vegetal,16,9]=+=1.0
X_ijt[aceite vegetal,16,10]=+=1.0
X_ijt[aceite vegetal,16,11]=+=1.0
X_ijt[aceite vegetal,16,12]=+=1.0
X_ijt[aceite vegetal,16,13]=+=1.0
X_ijt[aceite vegetal,16,14]=+=1.0
X_ijt[aceite vegetal,17,0]=+=3.0
X_ijt[aceite vegetal,17,1]=+=1.0
X_ijt[aceite vegetal,17,2]=+=1.0
X_ijt[aceite vegetal,17,3]=+=1.0
X_ijt[aceite vegetal,17,4]=+=1.0
X_ijt[aceite vegetal,17,5]=+=1.0
X_ijt[aceite vegetal,17,6]=+=2.0
X_ijt[aceite vegetal,17,7]=+=1.0
X_ijt[aceite vegetal,17,8]=+=1.0
X_ijt[aceite vegetal,17,9]=+=1.0
X_ijt[aceite vegetal,17,10]=+=1.0
X_ijt[aceite vegetal,17,11]=+=1.0
X_ijt[aceite vegetal,17,12]=+=1.0
X_ijt[aceite vegetal,17,13]=+=1.0
X_ijt[aceite vegetal,17,14]=+=1.0
X_ijt[aceite vegetal,18,0]=+=1.0
X_ijt[aceite vegetal,18,1]=+=1.0
X_ijt[aceite vegetal,18,2]=+=1.0
X_ijt[aceite vegetal,18,3]=+=2.0
X_ijt[aceite vegetal,18,4]=+=1.0
X_ijt[aceite vegetal,18,5]=+=2.0
X_ijt[aceite vegetal,18,6]=+=2.0
X_ijt[aceite vegetal,18,7]=+=1.0
X_ijt[aceite vegetal,18,8]=+=1.0
X_ijt[aceite vegetal,18,9]=+=1.0
X_ijt[aceite vegetal,18,10]=+=1.0
X_ijt[aceite vegetal,18,11]=+=1.0
X_ijt[aceite vegetal,18,12]=+=2.0
X_ijt[aceite vegetal,18,13]=+=1.0
X_ijt[aceite vegetal,18,14]=+=2.0
X_ijt[aceite vegetal,19,0]=+=2.0
X_ijt[aceite vegetal,19,1]=+=4.0
X_ijt[aceite vegetal,19,2]=+=2.0
X_ijt[aceite vegetal,19,3]=+=2.0
X_ijt[aceite vegetal,19,4]=+=2.0
X_ijt[aceite vegetal,19,5]=+=2.0
X_ijt[aceite vegetal,19,6]=+=2.0
X_ijt[aceite vegetal,19,7]=+=2.0
X_ijt[aceite vegetal,19,8]=+=2.0
X_ijt[aceite vegetal,19,9]=+=2.0
X_ijt[aceite vegetal,19,10]=+=3.0
X_ijt[aceite vegetal,19,11]=+=3.0
X_ijt[aceite vegetal,19,12]=+=2.0
X_ijt[aceite vegetal,19,13]=+=2.0
X_ijt[aceite vegetal,19,14]=+=2.0
X_ijt[aceite vegetal,20,0]=+=1.0
X_ijt[aceite vegetal,20,1]=+=1.0
X_ijt[aceite vegetal,20,2]=+=1.0
X_ijt[aceite vegetal,20,3]=+=1.0
X_ijt[aceite vegetal,20,4]=+=2.0
X_ijt[aceite vegetal,20,5]=+=1.0
X_ijt[aceite vegetal,20,6]=+=2.0
X_ijt[aceite vegetal,20,7]=+=1.0
X_ijt[aceite vegetal,20,8]=+=1.0
X_ijt[aceite vegetal,20,9]=+=1.0
X_ijt[aceite vegetal,20,10]=+=1.0
X_ijt[aceite vegetal,20,11]=+=1.0
X_ijt[aceite vegetal,20,12]=+=1.0
X_ijt[aceite vegetal,20,13]=+=2.0
X_ijt[aceite vegetal,20,14]=+=1.0
X_ijt[aceite vegetal,21,0]=+=1.0
X_ijt[aceite vegetal,21,1]=+=1.0
X_ijt[aceite vegetal,21,2]=+=1.0
X_ijt[aceite vegetal,21,3]=+=1.0
X_ijt[aceite vegetal,21,4]=+=1.0
X_ijt[aceite vegetal,21,5]=+=1.0
X_ijt[aceite vegetal,21,6]=+=1.0
X_ijt[aceite vegetal,21,7]=+=1.0
X_ijt[aceite vegetal,21,8]=+=1.0
X_ijt[aceite vegetal,21,9]=+=2.0
X_ijt[aceite vegetal,21,10]=+=1.0
X_ijt[aceite vegetal,21,11]=+=1.0
X_ijt[aceite vegetal,21,12]=+=1.0
X_ijt[aceite vegetal,21,13]=+=1.0
X_ijt[aceite vegetal,21,14]=+=1.0
X_ijt[aceite vegetal,22,0]=+=1.0
X_ijt[aceite vegetal,22,1]=+=1.0
X_ijt[aceite vegetal,22,2]=+=1.0
X_ijt[aceite vegetal,22,3]=+=2.0
X_ijt[aceite vegetal,22,4]=+=3.0
X_ijt[aceite vegetal,22,5]=+=2.0
X_ijt[aceite vegetal,22,6]=+=1.0
X_ijt[aceite vegetal,22,7]=+=2.0
X_ijt[aceite vegetal,22,8]=+=3.0
X_ijt[aceite vegetal,22,9]=+=1.0
X_ijt[aceite vegetal,22,10]=+=1.0
X_ijt[aceite vegetal,22,11]=+=2.0
X_ijt[aceite vegetal,22,12]=+=1.0
X_ijt[aceite vegetal,22,13]=+=1.0
X_ijt[aceite vegetal,22,14]=+=2.0
X_ijt[aceite vegetal,23,0]=+=3.0
X_ijt[aceite vegetal,23,1]=+=2.0
X_ijt[aceite vegetal,23,2]=+=2.0
X_ijt[aceite vegetal,23,3]=+=2.0
X_ijt[aceite vegetal,23,4]=+=3.0
X_ijt[aceite vegetal,23,5]=+=3.0
X_ijt[aceite vegetal,23,6]=+=3.0
X_ijt[aceite vegetal,23,7]=+=3.0
X_ijt[aceite vegetal,23,8]=+=2.0
X_ijt[aceite vegetal,23,9]=+=3.0
X_ijt[aceite vegetal,23,10]=+=2.0
X_ijt[aceite vegetal,23,11]=+=4.0
X_ijt[aceite vegetal,23,12]=+=3.0
X_ijt[aceite vegetal,23,13]=+=4.0
X_ijt[aceite vegetal,23,14]=+=3.0
X_ijt[aceite vegetal,24,0]=+=3.0
X_ijt[aceite vegetal,24,1]=+=2.0
X_ijt[aceite vegetal,24,2]=+=2.0
X_ijt[aceite vegetal,24,3]=+=3.0
X_ijt[aceite vegetal,24,4]=+=3.0
X_ijt[aceite vegetal,24,5]=+=3.0
X_ijt[aceite vegetal,24,6]=+=3.0
X_ijt[aceite vegetal,24,7]=+=3.0
X_ijt[aceite vegetal,24,8]=+=3.0
X_ijt[aceite vegetal,24,9]=+=2.0
X_ijt[aceite vegetal,24,10]=+=3.0
X_ijt[aceite vegetal,24,11]=+=2.0
X_ijt[aceite vegetal,24,12]=+=3.0
X_ijt[aceite vegetal,24,13]=+=5.0
X_ijt[aceite vegetal,24,14]=+=2.0
X_ijt[aceite vegetal,25,0]=+=3.0
X_ijt[aceite vegetal,25,1]=+=2.0
X_ijt[aceite vegetal,25,2]=+=2.0
X_ijt[aceite vegetal,25,3]=+=2.0
X_ijt[aceite vegetal,25,4]=+=4.0
X_ijt[aceite vegetal,25,5]=+=3.0
X_ijt[aceite vegetal,25,6]=+=2.0
X_ijt[aceite vegetal,25,7]=+=2.0
X_ijt[aceite vegetal,25,8]=+=2.0
X_ijt[aceite vegetal,25,9]=+=3.0
X_ijt[aceite vegetal,25,10]=+=4.0
X_ijt[aceite vegetal,25,11]=+=2.0
X_ijt[aceite vegetal,25,12]=+=2.0
X_ijt[aceite vegetal,25,13]=+=3.0
X_ijt[aceite vegetal,25,14]=+=2.0
X_ijt[aceite vegetal,26,0]=+=2.0
X_ijt[aceite vegetal,26,1]=+=2.0
X_ijt[aceite vegetal,26,2]=+=3.0
X_ijt[aceite vegetal,26,3]=+=2.0
X_ijt[aceite vegetal,26,4]=+=2.0
X_ijt[aceite vegetal,26,5]=+=2.0
X_ijt[aceite vegetal,26,6]=+=2.0
X_ijt[aceite vegetal,26,7]=+=2.0
X_ijt[aceite vegetal,26,8]=+=2.0
X_ijt[aceite vegetal,26,9]=+=2.0
X_ijt[aceite vegetal,26,10]=+=2.0
X_ijt[aceite vegetal,26,11]=+=2.0
X_ijt[aceite vegetal,26,12]=+=2.0
X_ijt[aceite vegetal,26,13]=+=5.0
X_ijt[aceite vegetal,26,14]=+=2.0
X_ijt[aceite vegetal,27,0]=+=1.0
X_ijt[aceite vegetal,27,1]=+=1.0
X_ijt[aceite vegetal,27,2]=+=1.0
X_ijt[aceite vegetal,27,3]=+=1.0
X_ijt[aceite vegetal,27,4]=+=3.0
X_ijt[aceite vegetal,27,5]=+=1.0
X_ijt[aceite vegetal,27,6]=+=1.0
X_ijt[aceite vegetal,27,7]=+=1.0
X_ijt[aceite vegetal,27,8]=+=1.0
X_ijt[aceite vegetal,27,9]=+=1.0
X_ijt[aceite vegetal,27,10]=+=2.0
X_ijt[aceite vegetal,27,11]=+=1.0
X_ijt[aceite vegetal,27,12]=+=1.0
X_ijt[aceite vegetal,27,13]=+=1.0
X_ijt[aceite vegetal,27,14]=+=1.0
X_ijt[aceite vegetal,28,0]=+=1.0
X_ijt[aceite vegetal,28,1]=+=1.0
X_ijt[aceite vegetal,28,2]=+=1.0
X_ijt[aceite vegetal,28,3]=+=1.0
X_ijt[aceite vegetal,28,4]=+=1.0
X_ijt[aceite vegetal,28,5]=+=1.0
X_ijt[aceite vegetal,28,6]=+=3.0
X_ijt[aceite vegetal,28,7]=+=1.0
X_ijt[aceite vegetal,28,8]=+=6.0
X_ijt[aceite vegetal,28,9]=+=1.0
X_ijt[aceite vegetal,28,10]=+=1.0
X_ijt[aceite vegetal,28,11]=+=2.0
X_ijt[aceite vegetal,28,12]=+=1.0
X_ijt[aceite vegetal,28,13]=+=1.0
X_ijt[aceite vegetal,28,14]=+=1.0
X_ijt[aceite vegetal,29,0]=+=1.0
X_ijt[aceite vegetal,29,1]=+=2.0
X_ijt[aceite vegetal,29,2]=+=1.0
X_ijt[aceite vegetal,29,3]=+=3.0
X_ijt[aceite vegetal,29,4]=+=1.0
X_ijt[aceite vegetal,29,5]=+=1.0
X_ijt[aceite vegetal,29,6]=+=1.0
X_ijt[aceite vegetal,29,7]=+=1.0
X_ijt[aceite vegetal,29,8]=+=1.0
X_ijt[aceite vegetal,29,9]=+=1.0
X_ijt[aceite vegetal,29,10]=+=1.0
X_ijt[aceite vegetal,29,11]=+=1.0
X_ijt[aceite vegetal,29,12]=+=1.0
X_ijt[aceite vegetal,29,13]=+=2.0
X_ijt[aceite vegetal,29,14]=+=1.0
X_ijt[aceite vegetal,30,0]=+=3.0
X_ijt[aceite vegetal,30,1]=+=2.0
X_ijt[aceite vegetal,30,2]=+=3.0
X_ijt[aceite vegetal,30,3]=+=3.0
X_ijt[aceite vegetal,30,4]=+=3.0
X_ijt[aceite vegetal,30,5]=+=5.0
X_ijt[aceite vegetal,30,6]=+=2.0
X_ijt[aceite vegetal,30,7]=+=2.0
X_ijt[aceite vegetal,30,8]=+=3.0
X_ijt[aceite vegetal,30,9]=+=2.0
X_ijt[aceite vegetal,30,10]=+=2.0
X_ijt[aceite vegetal,30,11]=+=3.0
X_ijt[aceite vegetal,30,12]=+=2.0
X_ijt[aceite vegetal,30,13]=+=3.0
X_ijt[aceite vegetal,30,14]=+=3.0
X_ijt[aceite vegetal,31,0]=+=1.0
X_ijt[aceite vegetal,31,1]=+=1.0
X_ijt[aceite vegetal,31,2]=+=2.0
X_ijt[aceite vegetal,31,3]=+=2.0
X_ijt[aceite vegetal,31,4]=+=2.0
X_ijt[aceite vegetal,31,5]=+=1.0
X_ijt[aceite vegetal,31,6]=+=2.0
X_ijt[aceite vegetal,31,7]=+=1.0
X_ijt[aceite vegetal,31,8]=+=1.0
X_ijt[aceite vegetal,31,9]=+=2.0
X_ijt[aceite vegetal,31,10]=+=1.0
X_ijt[aceite vegetal,31,11]=+=1.0
X_ijt[aceite vegetal,31,12]=+=1.0
X_ijt[aceite vegetal,31,13]=+=2.0
X_ijt[aceite vegetal,31,14]=+=1.0
X_ijt[aceite vegetal,32,0]=+=4.0
X_ijt[aceite vegetal,32,1]=+=2.0
X_ijt[aceite vegetal,32,2]=+=2.0
X_ijt[aceite vegetal,32,3]=+=6.0
X_ijt[aceite vegetal,32,4]=+=2.0
X_ijt[aceite vegetal,32,5]=+=3.0
X_ijt[aceite vegetal,32,6]=+=3.0
X_ijt[aceite vegetal,32,7]=+=3.0
X_ijt[aceite vegetal,32,8]=+=3.0
X_ijt[aceite vegetal,32,9]=+=3.0
X_ijt[aceite vegetal,32,10]=+=2.0
X_ijt[aceite vegetal,32,11]=+=4.0
X_ijt[aceite vegetal,32,12]=+=2.0
X_ijt[aceite vegetal,32,13]=+=3.0
X_ijt[aceite vegetal,32,14]=+=4.0
X_ijt[aceite vegetal,33,0]=+=2.0
X_ijt[aceite vegetal,33,1]=+=3.0
X_ijt[aceite vegetal,33,2]=+=2.0
X_ijt[aceite vegetal,33,3]=+=3.0
X_ijt[aceite vegetal,33,4]=+=2.0
X_ijt[aceite vegetal,33,5]=+=2.0
X_ijt[aceite vegetal,33,6]=+=3.0
X_ijt[aceite vegetal,33,7]=+=3.0
X_ijt[aceite vegetal,33,8]=+=3.0
X_ijt[aceite vegetal,33,9]=+=3.0
X_ijt[aceite vegetal,33,10]=+=2.0
X_ijt[aceite vegetal,33,11]=+=3.0
X_ijt[aceite vegetal,33,12]=+=3.0
X_ijt[aceite vegetal,33,13]=+=2.0
X_ijt[aceite vegetal,33,14]=+=2.0
X_ijt[aceite vegetal,34,0]=+=1.0
X_ijt[aceite vegetal,34,1]=+=1.0
X_ijt[aceite vegetal,34,2]=+=1.0
X_ijt[aceite vegetal,34,3]=+=1.0
X_ijt[aceite vegetal,34,4]=+=1.0
X_ijt[aceite vegetal,34,5]=+=1.0
X_ijt[aceite vegetal,34,6]=+=1.0
X_ijt[aceite vegetal,34,7]=+=1.0
X_ijt[aceite vegetal,34,8]=+=1.0
X_ijt[aceite vegetal,34,9]=+=1.0
X_ijt[aceite vegetal,34,10]=+=1.0
X_ijt[aceite vegetal,34,11]=+=1.0
X_ijt[aceite vegetal,34,12]=+=1.0
X_ijt[aceite vegetal,34,13]=+=1.0
X_ijt[aceite vegetal,34,14]=+=1.0
X_ijt[aceite vegetal,35,0]=+=3.0
X_ijt[aceite vegetal,35,1]=+=2.0
X_ijt[aceite vegetal,35,2]=+=3.0
X_ijt[aceite vegetal,35,3]=+=2.0
X_ijt[aceite vegetal,35,4]=+=2.0
X_ijt[aceite vegetal,35,5]=+=2.0
X_ijt[aceite vegetal,35,6]=+=3.0
X_ijt[aceite vegetal,35,7]=+=3.0
X_ijt[aceite vegetal,35,8]=+=3.0
X_ijt[aceite vegetal,35,9]=+=6.0
X_ijt[aceite vegetal,35,10]=+=2.0
X_ijt[aceite vegetal,35,11]=+=3.0
X_ijt[aceite vegetal,35,12]=+=3.0
X_ijt[aceite vegetal,35,13]=+=3.0
X_ijt[aceite vegetal,35,14]=+=6.0
X_ijt[aceite vegetal,36,0]=+=2.0
X_ijt[aceite vegetal,36,1]=+=2.0
X_ijt[aceite vegetal,36,2]=+=2.0
X_ijt[aceite vegetal,36,3]=+=2.0
X_ijt[aceite vegetal,36,4]=+=2.0
X_ijt[aceite vegetal,36,5]=+=2.0
X_ijt[aceite vegetal,36,6]=+=3.0
X_ijt[aceite vegetal,36,7]=+=2.0
X_ijt[aceite vegetal,36,8]=+=2.0
X_ijt[aceite vegetal,36,9]=+=2.0
X_ijt[aceite vegetal,36,10]=+=2.0
X_ijt[aceite vegetal,36,11]=+=2.0
X_ijt[aceite vegetal,36,12]=+=4.0
X_ijt[aceite vegetal,36,13]=+=2.0
X_ijt[aceite vegetal,36,14]=+=2.0
X_ijt[aceite vegetal,37,0]=+=2.0
X_ijt[aceite vegetal,37,1]=+=2.0
X_ijt[aceite vegetal,37,2]=+=1.0
X_ijt[aceite vegetal,37,3]=+=2.0
X_ijt[aceite vegetal,37,4]=+=4.0
X_ijt[aceite vegetal,37,5]=+=1.0
X_ijt[aceite vegetal,37,6]=+=3.0
X_ijt[aceite vegetal,37,7]=+=3.0
X_ijt[aceite vegetal,37,8]=+=1.0
X_ijt[aceite vegetal,37,9]=+=2.0
X_ijt[aceite vegetal,37,10]=+=4.0
X_ijt[aceite vegetal,37,11]=+=1.0
X_ijt[aceite vegetal,37,12]=+=1.0
X_ijt[aceite vegetal,37,13]=+=1.0
X_ijt[aceite vegetal,37,14]=+=1.0
X_ijt[aceite vegetal,38,0]=+=2.0
X_ijt[aceite vegetal,38,1]=+=1.0
X_ijt[aceite vegetal,38,2]=+=1.0
X_ijt[aceite vegetal,38,3]=+=2.0
X_ijt[aceite vegetal,38,4]=+=2.0
